id,Date,Tweet,cleaned_tweet,Json,labels
28,2020-06-08 19:00:55+00:00,"#NDRF के 50 कर्मी कोरोना संक्रमित, चक्रवात अम्फान के समय बचाव अभियान में हुए थे शामिल

https://t.co/ujpvTZlc8t","के 50 कर्मी कोरोना संक्रमित, चक्रवात अम्फान के समय बचाव अभियान में हुए थे शामिल","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": ""50 कर्मी कोरोना संक्रमित"",
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": ""बचाव अभियान""
}","['O', 'B-HEALTH ISSUES', 'I-HEALTH ISSUES', 'I-HEALTH ISSUES', 'O', 'O', 'O', 'O', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'O', 'O', 'O', 'O']"
29,2020-05-19 11:04:32+00:00,पहली बार 2-2 आपदा एकसाथ झेल रहे हैं। #कोविड-19 की आपदा जारी है और अब #अम्फान चक्रवात की चुनौती आ गई हैः 😔😔😔😔😔😔😔😔😔,पहली बार 2-2 आपदा एकसाथ झेल रहे हैं। -19 की आपदा जारी है और अब  चक्रवात की चुनौती आ गई हैः,"{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
30,2020-05-30 12:57:55+00:00,"अम्फान' के बाद अब गुजरात में हिका चक्रवात का खतरा, 120km/h की रफ्तार से चलेंगी हवाएं
#Gujarat #CycloneHikaa 
https://t.co/lV3nDA3zm2 https://t.co/5twGYIZMTe","अम्फान' के बाद अब गुजरात में हिका चक्रवात का खतरा, 120/ की रफ्तार से चलेंगी हवाएं","{
    ""DEATHS"": NaN,
    ""MISSING"": NaN,
    ""INJURED"": NaN,
    ""TRAP"": NaN,
    ""AFFECTED POPULATION"": NaN,
    ""PLANT AND ANIMAL LOSS"": NaN,
    ""HEALTH ISSUES"": NaN,
    ""FOOD SHORTAGE"": NaN,
    ""FINANCIAL CRISIS"": NaN,
    ""INFRASTRUCTURE DAMAGE"": NaN,
    ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
31,2020-06-03 14:27:21+00:00,"विक्की कौशल, शूजीत सिरकार चक्रवात अम्फान से प्रभावित लोगों के लिए प्रार्थना करते हैं https://t.co/6RYqjCg2jH","विक्की कौशल, शूजीत सिरकार चक्रवात अम्फान से प्रभावित लोगों के लिए प्रार्थना करते हैं ","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
32,2020-05-21 10:53:04+00:00,"#अम्फान चक्रवात की वजह से पश्चिम बंगाल में अब तक 72 लोगों की मौत हो चुकी है, मैंने ऐसी आपदा पहले कभी नहीं देखी थी। मैं प्रधानमंत्री से राज्य का दौरा करने और स्थिति का जायजा लेने का अनुरोध करती हूं : पश्चिम बंगाल की मुख्यमंत्री ममता बनर्जी 
#अम्फान @MamataOfficial","चक्रवात की वजह से पश्चिम बंगाल में अब तक 72 लोगों की मौत हो चुकी है, मैंने ऐसी आपदा पहले कभी नहीं देखी थी। मैं प्रधानमंत्री से राज्य का दौरा करने और स्थिति का जायजा लेने का अनुरोध करती हूं : पश्चिम बंगाल की मुख्यमंत्री ममता बनर्जी","{
  ""DEATHS"": ""72 लोगों की मौत हो चुकी है"",
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
33,2020-05-20 06:39:53+00:00,"NASA ने बंगाल की खाड़ी में चक्रवात अम्फान की स्थिति को लेकर एक भयावह तस्वीर जारी की है। जानिए किस वक्‍त ली गई है ये तस्‍वीर
https://t.co/JrmfVUIkb4"," ने बंगाल की खाड़ी में चक्रवात अम्फान की स्थिति को लेकर एक भयावह तस्वीर जारी की है। जानिए किस वक्त ली गई है ये तस्वीर
","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
34,2020-05-21 10:34:41+00:00,अम्फान चक्रवात में मारे गए लोगों के परिवार के लिए पश्चिम बंगाल सरकार ने 2 लाख की राशि का ऐलान किया हैः ममता बनर्जी #AmphanCyclon https://t.co/KUqlQPK5u2,अम्फान चक्रवात में मारे गए लोगों के परिवार के लिए पश्चिम बंगाल सरकार ने 2 लाख की राशि का ऐलान किया हैः ममता बनर्जी,"{
  ""DEATHS"": ""मारे गए लोगों के परिवार"",
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": ""पश्चिम बंगाल सरकार ने 2 लाख की राशि का ऐलान किया हैः""
}","['O', 'O', 'O', 'B-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'O', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'O', 'O']"
35,2020-06-01 14:50:30+00:00,"कोरोना,चीन,टिड्डी,भूकंप,अम्फान चक्रवात ,मंदी, 
बेरोजगारी आदि  के बाद.
जो जिंदा बचकर 2021 में चला जाएगा.
उसके माथे पर स्टंप लगाई जायेगी ,
""TESTED OK""
#coronavirusinindia","कोरोना,चीन,टिड्डी,भूकंप,अम्फान चक्रवात ,मंदी, 
बेरोजगारी आदि  के बाद.
जो जिंदा बचकर 2021 में चला जाएगा.
उसके माथे पर स्टंप लगाई जायेगी ,
"" ""","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""TRAP"": NaN,
  ""INJURED"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": ""मंदी, बेरोजगारी"",
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
36,2020-05-22 05:05:47+00:00,"3.ऐसे में मेरा केंद्र और राज्यों की सरकारों से यही निवेदन है कि वे जनहित‌/राष्ट्रहित में श्रमिकों के लिए और अम्फान चक्रवात की तबाही से हुई क्षति के संबंध में तत्काल सहायता के हर संभव प्रयास करना चाहिए।
@narendramodi 
@PMOIndia",3.ऐसे में मेरा केंद्र और राज्यों की सरकारों से यही निवेदन है कि वे जनहित‌/राष्ट्रहित में श्रमिकों के लिए और अम्फान चक्रवात की तबाही से हुई क्षति के संबंध में तत्काल सहायता के हर संभव प्रयास करना चाहिए।,"{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": ""तत्काल सहायता के हर संभव प्रयास""
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'O', 'O']"
37,2020-05-19 07:04:23+00:00,"अम्फान चक्रवात को लेकर गृहमंत्री ने मुख्यमंत्रियों से बात की, हर संभव सहायता का विश्वास दिलाया...
#CycloneAmphanUpdate #CycloneUpdate #CycloneAlert #Cyclone #CycloneAmphan #CycloneWarning #Amphan #AmphanCyclone #AmphanUpdate 
https://t.co/bs6E5kLbpq","अम्फान चक्रवात को लेकर गृहमंत्री ने मुख्यमंत्रियों से बात की, हर संभव सहायता का विश्वास दिलाया...
                  ","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": ""हर संभव सहायता का विश्वास दिलाया""
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'O']"
38,2020-07-18 09:48:02+00:00,"चक्रवात अम्फान भी नहीं हिला पाया इस कपल का घर, जानिए क्या था खास? https://t.co/4mdDakglRz #housesafefromcyclone #kanchapaka @newstracklive","चक्रवात अम्फान भी नहीं हिला पाया इस कपल का घर, जानिए क्या था खास?      ","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
39,2020-05-22 22:59:20+00:00,यूरोपीय संघ ने भारत में चक्रवात अम्फान से प्रभावित लोगों के लिए 5 लाख यूरो की प्रारंभिक निधि की घोषणा की https://t.co/R8j4fFkg5l,यूरोपीय संघ ने भारत में चक्रवात अम्फान से प्रभावित लोगों के लिए 5 लाख यूरो की प्रारंभिक निधि की घोषणा की,"{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": ""5 लाख यूरो की प्रारंभिक निधि""
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'O', 'O', 'O']"
40,2020-05-20 04:35:52+00:00,"चक्रवात ‘अम्फान’ पारादीप से 110 किलोमीटर दूर है और 18-19 किमी प्रति घंटे की रफ्तार से आगे बढ़ रहा है. एक घंटे पहले पारादीप में 102 किमी प्रति घंटे की रफ्तार से हवा चली थी। देर शाम तटीय क्षेत्रों तक आ जाएगी। अगले 6-8 बजे महत्वपूर्ण: पीके जेना, विशेष राहत आयुक्त, ओडिशा https://t.co/Bi4bn0ofIN","चक्रवात ‘अम्फान’ पारादीप से 110 किलोमीटर दूर है और 18-19 किमी प्रति घंटे की रफ्तार से आगे बढ़ रहा है. एक घंटे पहले पारादीप में 102 किमी प्रति घंटे की रफ्तार से हवा चली थी। देर शाम तटीय क्षेत्रों तक आ जाएगी। अगले 6-8 बजे महत्वपूर्ण: पीके जेना, विशेष राहत आयुक्त, ओडिशा","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
41,2020-05-26 07:20:09+00:00,"चक्रवात 'अम्फान' की तबाही दिला रही लॉकडाउन के बेरोजगारों को काम, इलेक्ट्रिशियन और मजदूरों को मिल रहा काम
#AmphanSuperCyclone #Lockdown4 

https://t.co/rrG9Z0fn0Q","चक्रवात 'अम्फान' की तबाही दिला रही लॉकडाउन के बेरोजगारों को काम, इलेक्ट्रिशियन और मजदूरों को मिल रहा काम
   4","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": ""लॉकडाउन के बेरोजगारों को काम, इलेक्ट्रिशियन और मजदूरों को मिल रहा काम""
}","['O', 'O', 'O', 'O', 'O', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'O']"
42,2020-05-19 05:00:04+00:00,"अत्यंत प्रचंड है चक्रवात 'अम्फान', बड़े पैमाने पर तबाही मचाने की क्षमता: आईएमडी महानिदेशक
https://t.co/f4QPTks4Yi
Source : ""Lokmat News"" via Dailyhunt

डाउनलोड करें:
https://t.co/d5MD8pBxFM","अत्यंत प्रचंड है चक्रवात 'अम्फान', बड़े पैमाने पर तबाही मचाने की क्षमता: आईएमडी महानिदेशक

 : "" ""  

डाउनलोड करें:
","{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
