id,Date,Tweet,cleaned_tweet,hashtags,chatgpt annotation,labels
20,2021-02-09 02:18:28+00:00,"उत्तराखंड के चमोली जिले में आई विकराल बाढ़ के बाद तपोवन में ITBP की टीम ने रात में भी राहत और बचाव कार्य जारी रखा
https://t.co/HAtABKwyQi",उत्तराखंड के चमोली जिले में आई विकराल बाढ़ के बाद तपोवन में  की टीम ने रात में भी राहत और बचाव कार्य जारी रखा,[],"{
    ""DEATHS"": NaN,
    ""MISSING"": NaN,
    ""TRAP"": NaN,
    ""INJURED"": NaN,
    ""AFFECTED POPULATION"": NaN,
    ""PLANT AND ANIMAL LOSS"": NaN,
    ""HEALTH ISSUES"": NaN,
    ""FOOD SHORTAGE"": NaN,
    ""FINANCIAL CRISIS"": NaN,
    ""INFRASTRUCTURE DAMAGE"": NaN,
    ""HELP AND RELIEF"": ""राहत और बचाव कार्य जारी रखा""
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF']"
21,2021-02-07 07:34:48+00:00,"बादल फटने से चमोली (उत्तराखंड) के धौली गंगा में भीषण बाढ़।  प्रार्थना कीजिए 🙏

#Chamoli","बादल फटने से चमोली (उत्तराखंड) के धौली गंगा में भीषण बाढ़।  प्रार्थना कीजिए 

 ",[],"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22,2021-02-08 03:51:07+00:00,"उत्तराखंड बाढ़ त्रासदी पर श्री @RahulGandhi जी का संदेश..!
#उतराखंड_त्रासदी  @Neerajkundan @VishalcINC @AkashSharmaINC @jaywardhanbissa @arpit_parganiha @INCSheetal @Krishna_NSUI_ @Lokesh_nsui_ @Ankitch68525094 @NsuiOmprakash @Jatinnsui32 @mla_riya @Pari47790321 @Movitakiransahu https://t.co/UfrjByq68K","उत्तराखंड बाढ़ त्रासदी पर श्री  जी का संदेश..!
                ",['उतराखंड_त्रासदी'],"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
23,2021-02-11 14:45:59+00:00,"इस तस्वीर के साथ दावा किया जा रहा है कि हाल में उत्तराखंड में आई बाढ़ के बाद RSS कार्यकर्ता राहत का सामान लेकर पहाड़ों में चल रहे हैं. सच जाने इस रिपोर्ट में:
#BOOMFactCheck #UttarakhandFloods #UttarakhandDisaster

https://t.co/PJwGSWre6a","इस तस्वीर के साथ दावा किया जा रहा है कि हाल में उत्तराखंड में आई बाढ़ के बाद  कार्यकर्ता राहत का सामान लेकर पहाड़ों में चल रहे हैं. सच जाने इस रिपोर्ट में:
     
",[],"{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""TRAP"": NaN,
  ""INJURED"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": ""कार्यकर्ता राहत का सामान लेकर पहाड़ों में चल रहे हैं""
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'O', 'O', 'O', 'O', 'O', 'O']"
24,2021-02-07 09:15:48+00:00,अभी अभी उत्तराखंड के चमोली जिले मे ग्लेशियर टूटने से गंगा नदी मे बाढ़ आने के कारण 150 से अधिक लोगो के नदी मे बह जाने की सूचना है... अति दुःखद खबर,अभी अभी उत्तराखंड के चमोली जिले मे ग्लेशियर टूटने से गंगा नदी मे बाढ़ आने के कारण 150 से अधिक लोगो के नदी मे बह जाने की सूचना है... अति दुःखद खबर,[],"{
    ""DEATHS"":NaN,
    ""MISSING"":  ""150 से अधिक लोगो के नदी मे बह जाने की सूचना"",
    ""TRAP"": NaN,
    ""INJURED"": NaN,
    ""AFFECTED POPULATION"": NaN,
    ""PLANT AND ANIMAL LOSS"": NaN,
    ""HEALTH ISSUES"": NaN,
    ""FOOD SHORTAGE"": NaN,
    ""FINANCIAL CRISIS"": NaN,
    ""INFRASTRUCTURE DAMAGE"": NaN,
    ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISSING', 'I-MISSING', 'I-MISSING', 'I-MISSING', 'I-MISSING', 'I-MISSING', 'I-MISSING', 'I-MISSING', 'I-MISSING', 'I-MISSING', 'I-MISSING', 'O', 'O', 'O', 'O']"
25,2021-02-09 03:09:54+00:00,"उत्‍तराखंड में ग्‍लेशियर टूटने से नहीं आई बाढ़! जानिए उस दिन क्‍या हुआ था
https://t.co/SQkaYGdgnl 

#ChamoliDisaster #ChamoliGlacierBurst #GlacierbreaksinUttarakhand","उत्तराखंड में ग्लेशियर टूटने से नहीं आई बाढ़! जानिए उस दिन क्या हुआ था
 

     ",[],"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
26,2021-02-07 11:41:32+00:00,"चमोली में ग्लेशियर फटने से बाढ़ त्रासदी बेहद दुखद है। मेरी संवेदनाएँ उत्तराखंड की जनता के साथ हैं।

राज्य सरकार सभी पीड़ितों को तुरंत सहायता दें। कांग्रेस साथी भी राहत कार्य में हाथ बटाएँ।
श्री राहुल गांधी जी
@RahulGandhi @INCUttarakhand @IYCUttarakhand @INCUttarakhand https://t.co/LptVhbZKPy","चमोली में ग्लेशियर फटने से बाढ़ त्रासदी बेहद दुखद है। मेरी संवेदनाएँ उत्तराखंड की जनता के साथ हैं।

राज्य सरकार सभी पीड़ितों को तुरंत सहायता दें। कांग्रेस साथी भी राहत कार्य में हाथ बटाएँ।
श्री राहुल गांधी जी
    ",[],"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
27,2021-02-09 08:27:48+00:00,"#uttakhandtregity उत्तराखंड में बाढ़ से प्रभावित है लोगों को 
एवं हिमस्खलन से जिन लोगों की मृत्यु हुई है उनको ईश्वर शांति प्रदान करें 
सरकार सभी को त्वरित सहायता दे","  उत्तराखंड में बाढ़ से प्रभावित है लोगों को 
एवं हिमस्खलन से जिन लोगों की मृत्यु हुई है उनको ईश्वर शांति प्रदान करें 
सरकार सभी को त्वरित सहायता दे",[],"{ ""DEATHS"": NaN, ""MISSING"": NaN, ""INJURED"": NaN, ""TRAP"": NaN, ""AFFECTED POPULATION"": NaN, ""PLANT AND ANIMAL LOSS"": NaN, ""HEALTH ISSUES"": NaN, ""FOOD SHORTAGE"": NaN, ""FINANCIAL CRISIS"": NaN, ""INFRASTRUCTURE DAMAGE"": NaN, ""HELP AND RELIEF"": NaN }","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
28,2021-02-09 04:24:54+00:00,"#Lucknow- @UPGovt के 3 मंत्री आज जाएंगे उत्तराखंड, यूपी के जिन निवासियों की मृत्यु हुई है उनके परिजनों को 2-2 लाख का मुआवजा भी दिया जाएगा, कैबिनेट मंत्री सुरेश राणा, आयुष मंत्री धर्म सिंह सैनी और बाढ़ राहत राज्यमंत्री विजय कश्यप जाएंगे उत्तराखंड
@SureshRanaBJP @Dharam_Singhup"," -  के 3 मंत्री आज जाएंगे उत्तराखंड, यूपी के जिन निवासियों की मृत्यु हुई है उनके परिजनों को 2-2 लाख का मुआवजा भी दिया जाएगा, कैबिनेट मंत्री सुरेश राणा, आयुष मंत्री धर्म सिंह सैनी और बाढ़ राहत राज्यमंत्री विजय कश्यप जाएंगे उत्तराखंड
 ",[],"{
  ""DEATHS"": ""यूपी के जिन निवासियों की मृत्यु हुई है"",
  ""MISSING"": NaN,
  ""TRAP"": NaN,
  ""INJURED"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"":""परिजनों को 2-2 लाख का मुआवजा दिया जाएगा""
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
29,2021-02-09 12:56:04+00:00,केंद्रीय गृह मंत्री अमित शाह ने मंगलवार को लोकसभा में बताया कि उत्तराखंड में रविवार को ऋषिगंगा नदी में अचानक आयी बाढ़ के कारण 13.2 मेगावाट क्षमता की एक छोटी पनबिजली परियोजना पूरी तरह बह गयी और तपोवन में एनटीपीसी की निर्माणाधीन 520 मेगावाट की पनबिजली परियोजना को भी नुकसान पहुंचा।,केंद्रीय गृह मंत्री अमित शाह ने मंगलवार को लोकसभा में बताया कि उत्तराखंड में रविवार को ऋषिगंगा नदी में अचानक आयी बाढ़ के कारण 13.2 मेगावाट क्षमता की एक छोटी पनबिजली परियोजना पूरी तरह बह गयी और तपोवन में एनटीपीसी की निर्माणाधीन 520 मेगावाट की पनबिजली परियोजना को भी नुकसान पहुंचा।,[],"{
    ""DEATHS"": NaN,
    ""MISSING"": NaN,
    ""TRAP"": NaN,
    ""INJURED"": NaN,
    ""AFFECTED POPULATION"": NaN,
    ""PLANT AND ANIMAL LOSS"": NaN,
    ""HEALTH ISSUES"": NaN,
    ""FOOD SHORTAGE"": NaN,
    ""FINANCIAL CRISIS"": NaN,
    ""INFRASTRUCTURE DAMAGE"": ""एक छोटी पनबिजली परियोजना पूरी तरह बह गयी और तपोवन में एनटीपीसी की निर्माणाधीन 520 मेगावाट की पनबिजली परियोजना को भी नुकसान पहुंचा"",
    ""HELP AND RELIEF"": NaN
}","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'O']"
