id,Date,Tweet,cleaned_tweet,Json,Help and Relief Phrase,Damage Phrase,Loss Phrase,labels
22,2023-02-10 11:53:11+00:00,"भारत में भी तुर्की-सीरिया जैसा भूकंप मचा सकता है तबाही। 1803 में मथुरा तक दिखा था असर। IIT कानपुर के साइंटिस्ट की स्टडी। हिमालयन रेंज काफी वल्नरेबल है और गंगा के मैदानी क्षेत्रों को ज्यादा खतरा है।
#India #TurkeyEarthquake #earthquake #iitkanpur #breakingnews #jagruktimes https://t.co/7fk4k9kFAP",भारत में भी तुर्की-सीरिया जैसा भूकंप मचा सकता है तबाही। 1803 में मथुरा तक दिखा था असर।  कानपुर के साइंटिस्ट की स्टडी। हिमालयन रेंज काफी वल्नरेबल है और गंगा के मैदानी क्षेत्रों को ज्यादा खतरा है।,"{
    ""DEATHS"": NaN,
    ""MISSING"": NaN,
    ""INJURED"": NaN,
    ""TRAP"": NaN,
    ""AFFECTED POPULATION"": NaN,
    ""PLANT AND ANIMAL LOSS"": NaN,
    ""HEALTH ISSUES"": NaN,
    ""FOOD SHORTAGE"": NaN,
    ""FINANCIAL CRISIS"": NaN,
    ""INFRASTRUCTURE DAMAGE"": NaN,
    ""HELP AND RELIEF"": NaN
}",,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
23,2023-02-06 18:11:04+00:00,"@AnjumAteeq22 तीव्र भूकंप से 4 देशों में कांपी धरती तुर्की सीरिया में भूकम्प का रिएक्टर स्केल 7,8 था बड़ी इमारतें जमीदोज  हुई करीब 2300 लोगों के मरने की आशंका है 5 हजार से ज्यादा घायल हुए प्रधानमंत्री नरेन्द्रमोदी ने हर तरह की मदद बचाब दल राहत सामग्री भेजने को कहा,,क्या काफिरों की मदत जायज है","तीव्र भूकंप से 4 देशों में कांपी धरती तुर्की सीरिया में भूकम्प का रिएक्टर स्केल 7,8 था बड़ी इमारतें जमीदोज  हुई करीब 2300 लोगों के मरने की आशंका है 5 हजार से ज्यादा घायल हुए प्रधानमंत्री नरेन्द्रमोदी ने हर तरह की मदद बचाब दल राहत सामग्री भेजने को कहा,,क्या काफिरों की मदत जायज है","{
    ""DEATHS"": ""करीब 2300 लोगों के मरने की आशंका है"",
    ""MISSING"": NaN,
    ""INJURED"": ""5 हजार से ज्यादा घायल हुए"",
    ""TRAP"": NaN,
    ""AFFECTED POPULATION"": NaN,
    ""PLANT AND ANIMAL LOSS"": NaN,
    ""HEALTH ISSUES"": NaN,
    ""FOOD SHORTAGE"": NaN,
    ""FINANCIAL CRISIS"": NaN,
    ""INFRASTRUCTURE DAMAGE"": ""बड़ी इमारतें जमीदोज हुई"",
    ""HELP AND RELIEF"": ""प्रधानमंत्री नरेन्द्रमोदी ने हर तरह की मदद बचाब दल राहत सामग्री भेजने को कहा""
}",चाब दल राहत सामग्री भेजने,बड़ी इमारतें जमीदोज हुई,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'I-INFRASTRUCTURE DAMAGE', 'B-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'B-INJURED', 'I-INJURED', 'I-INJURED', 'I-INJURED', 'I-INJURED', 'I-INJURED', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'O', 'O', 'O', 'O', 'O', 'O']"
24,2023-02-20 18:13:51+00:00,"तुर्की  सीरिया में  आया एक और बड़ा  भूकंप 🤔🤔

https://t.co/85mNsKk08R","तुर्की  सीरिया में  आया एक और बड़ा  भूकंप 

","{
    ""DEATHS"": NaN,
    ""MISSING"": NaN,
    ""INJURED"": NaN,
    ""TRAP"": NaN,
    ""AFFECTED POPULATION"": NaN,
    ""PLANT AND ANIMAL LOSS"": NaN,
    ""HEALTH ISSUES"": NaN,
    ""FOOD SHORTAGE"": NaN,
    ""FINANCIAL CRISIS"": NaN,
    ""INFRASTRUCTURE DAMAGE"": NaN,
    ""HELP AND RELIEF"": NaN
}",,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
25,2023-02-06 09:09:03+00:00,"Turkey Earthquake: तुर्की-सीरिया में विनाशकारी भूकंप, 600 से ज्यादा लोगों की मौत, हजारों घायल, देखें तबाही का Video https://t.co/D1cZqeijP5",": तुर्की-सीरिया में विनाशकारी भूकंप, 600 से ज्यादा लोगों की मौत, हजारों घायल, देखें तबाही का","{
    ""DEATHS"": ""600 से ज्यादा लोगों की मौत"",
    ""MISSING"": NaN,
    ""INJURED"": ""हजारों घायल"",
    ""TRAP"": NaN,
    ""AFFECTED POPULATION"": NaN,
    ""PLANT AND ANIMAL LOSS"": NaN,
    ""HEALTH ISSUES"": NaN,
    ""FOOD SHORTAGE"": NaN,
    ""FINANCIAL CRISIS"": NaN,
    ""INFRASTRUCTURE DAMAGE"": NaN,
    ""HELP AND RELIEF"": NaN
}",,,,"['O', 'O', 'O', 'O', 'O', 'B-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'O', 'B-INJURED', 'O', 'O', 'O', 'O']"
26,2023-02-07 02:59:26+00:00,"Top 10 News: तुर्की-सीरिया में भूकंप से करीब 3400 की मौत, भाजपा संसदीय दल की बैठक आज समेत 10 बड़ी खबरें https://t.co/RN6RE8CmwW","10 : तुर्की-सीरिया में भूकंप से करीब 3400 की मौत, भाजपा संसदीय दल की बैठक आज समेत 10 बड़ी खबरें","{
    ""DEATHS"": ""करीब 3400 की मौत"",
    ""MISSING"": NaN,
    ""INJURED"": NaN,
    ""TRAP"": NaN,
    ""AFFECTED POPULATION"": NaN,
    ""PLANT AND ANIMAL LOSS"": NaN,
    ""HEALTH ISSUES"": NaN,
    ""FOOD SHORTAGE"": NaN,
    ""FINANCIAL CRISIS"": NaN,
    ""INFRASTRUCTURE DAMAGE"": NaN,
    ""HELP AND RELIEF"": NaN
}",,,,"['O', 'O', 'O', 'O', 'O', 'O', 'B-DEATHS', 'I-DEATHS', 'I-DEATHS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
27,2023-02-07 08:02:23+00:00,"क्या भूकंप की भविष्यवाणी की जा सकती है? तुर्की-सीरिया पर रिसर्चर के ट्वीट से उठा बड़ा सवाल
https://t.co/xLtCy48B4p","क्या भूकंप की भविष्यवाणी की जा सकती है? तुर्की-सीरिया पर रिसर्चर के ट्वीट से उठा बड़ा सवाल
","{
    ""DEATHS"": NaN,
    ""MISSING"": NaN,
    ""INJURED"": NaN,
    ""TRAP"": NaN,
    ""AFFECTED POPULATION"": NaN,
    ""PLANT AND ANIMAL LOSS"": NaN,
    ""HEALTH ISSUES"": NaN,
    ""FOOD SHORTAGE"": NaN,
    ""FINANCIAL CRISIS"": NaN,
    ""INFRASTRUCTURE DAMAGE"": NaN,
    ""HELP AND RELIEF"": NaN
}",,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
28,2023-02-06 10:36:33+00:00,"तुर्की-सीरिया में भूकंप से 600 से ज्यादा मौतें, मदद को भारत भी भेजेगा NDRF की दो टीमें https://t.co/UouSOgfwpB","तुर्की-सीरिया में भूकंप से 600 से ज्यादा मौतें, मदद को भारत भी भेजेगा  की दो टीमें","{
    ""DEATHS"": ""600 से ज्यादा मौतें"",
    ""MISSING"": NaN,
    ""INJURED"": NaN,
    ""TRAP"": NaN,
    ""AFFECTED POPULATION"": NaN,
    ""PLANT AND ANIMAL LOSS"": NaN,
    ""HEALTH ISSUES"": NaN,
    ""FOOD SHORTAGE"": NaN,
    ""FINANCIAL CRISIS"": NaN,
    ""INFRASTRUCTURE DAMAGE"": NaN,
    ""HELP AND RELIEF"": ""भारत भी भेजेगा  की दो टीमें""
}",मदद को भारत भी भेजेगा की दो टीमें,,,"['O', 'O', 'O', 'O', 'B-DEATHS', 'I-DEATHS', 'I-DEATHS', 'O', 'O', 'O', 'B-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF', 'I-HELP AND RELIEF']"
29,2023-02-11 01:22:14+00:00,"तुर्की-सीरिया में भूकंप से मरने वालों की तादाद बढ़कर 24 हजार से ज्यादा हुई
#earthquaketurkey 
https://t.co/OxffMiSqpL",तुर्की-सीरिया में भूकंप से मरने वालों की तादाद बढ़कर 24 हजार से ज्यादा हुई,"{
    ""DEATHS"": ""मरने वालों की तादाद बढ़कर 24 हजार से ज्यादा हुई"",
    ""MISSING"": NaN,
    ""INJURED"": NaN,
    ""TRAP"": NaN,
    ""AFFECTED POPULATION"": NaN,
    ""PLANT AND ANIMAL LOSS"": NaN,
    ""HEALTH ISSUES"": NaN,
    ""FOOD SHORTAGE"": NaN,
    ""FINANCIAL CRISIS"": NaN,
    ""INFRASTRUCTURE DAMAGE"": NaN,
    ""HELP AND RELIEF"": NaN
}",,,,"['O', 'O', 'O', 'O', 'B-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS']"
30,2023-02-09 08:19:34+00:00,"तुर्की-सीरिया भूकंप: जिस बच्ची को गर्भनाल काटकर मलबे से बाहर निकाला गया, उसकी कहानी क्या है? https://t.co/CjSYhnMXY4","तुर्की-सीरिया भूकंप: जिस बच्ची को गर्भनाल काटकर मलबे से बाहर निकाला गया, उसकी कहानी क्या है? ","{
    ""DEATHS"": NaN,
    ""MISSING"": NaN,
    ""INJURED"": NaN,
    ""TRAP"": NaN,
    ""AFFECTED POPULATION"": ""जिस बच्ची को गर्भनाल काटकर मलबे से बाहर निकाला गया"",
    ""PLANT AND ANIMAL LOSS"": NaN,
    ""HEALTH ISSUES"": NaN,
    ""FOOD SHORTAGE"": NaN,
    ""FINANCIAL CRISIS"": NaN,
    ""INFRASTRUCTURE DAMAGE"": NaN,
    ""HELP AND RELIEF"": NaN
}",,,,"['O', 'O', 'B-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'O', 'O', 'O', 'O', 'O']"
31,2023-02-09 11:05:29+00:00,"भूकंप के कारण तुर्की-सीरिया में मरने वालों की संख्या 16 हजार के पार, हजारों लोग कड़ाके की ठंड में खुले में जीने को मजबूर https://t.co/CxbFvDXQuH","भूकंप के कारण तुर्की-सीरिया में मरने वालों की संख्या 16 हजार के पार, हजारों लोग कड़ाके की ठंड में खुले में जीने को मजबूर","{
    ""DEATHS"": ""मरने वालों की संख्या 16 हजार के पार"",
    ""MISSING"": NaN,
    ""INJURED"": NaN,
    ""TRAP"": NaN,
    ""AFFECTED POPULATION"": ""हजारों लोग कड़ाके की ठंड में खुले में जीने को मजबूर"",
    ""PLANT AND ANIMAL LOSS"": NaN,
    ""HEALTH ISSUES"": NaN,
    ""FOOD SHORTAGE"": NaN,
    ""FINANCIAL CRISIS"": NaN,
    ""INFRASTRUCTURE DAMAGE"": NaN,
    ""HELP AND RELIEF"": NaN
}",,,,"['O', 'O', 'O', 'O', 'O', 'B-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'O', 'B-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION']"
32,2023-02-17 05:49:55+00:00,तुर्की-सीरिया में भूकंप से मरने वालों की संख्या 41 हजार के पार पहुंची https://t.co/1wU8xYlWqI,तुर्की-सीरिया में भूकंप से मरने वालों की संख्या 41 हजार के पार पहुंची,"{
  ""DEATHS"": ""मरने वालों की संख्या 41 हजार के पार"",
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}",,,,"['O', 'O', 'O', 'O', 'B-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'I-DEATHS', 'O']"
33,2023-02-09 10:06:29+00:00,@khalidsalmani1 @trpresidency मैंने अपनी पूरी जिंदगी में इससे भयानक नजारा नहीं देखा यह इस सदी का सबसे ज्यादा तीव्रता वाला भूकंप जो खासकर तुर्की सीरिया लेबनान मैं देखने को मिला।,मैंने अपनी पूरी जिंदगी में इससे भयानक नजारा नहीं देखा यह इस सदी का सबसे ज्यादा तीव्रता वाला भूकंप जो खासकर तुर्की सीरिया लेबनान मैं देखने को मिला।,"{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": ""तुर्की सीरिया लेबनान"",
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}",,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'I-AFFECTED POPULATION', 'O', 'O', 'O', 'O']"
34,2023-02-09 07:49:19+00:00,"तुर्की-सीरिया में भूकंप ने इतना विनाश क्‍यों मचाया? जानें 3 बड़ी वजहें
https://t.co/elB9qE3U81
#TurkeyQuake",तुर्की-सीरिया में भूकंप ने इतना विनाश क्यों मचाया? जानें 3 बड़ी वजहें,"{
  ""DEATHS"": NaN,
  ""MISSING"": NaN,
  ""INJURED"": NaN,
  ""TRAP"": NaN,
  ""AFFECTED POPULATION"": NaN,
  ""PLANT AND ANIMAL LOSS"": NaN,
  ""HEALTH ISSUES"": NaN,
  ""FOOD SHORTAGE"": NaN,
  ""FINANCIAL CRISIS"": NaN,
  ""INFRASTRUCTURE DAMAGE"": NaN,
  ""HELP AND RELIEF"": NaN
}",,इतना विनाश,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
